id,heart-rate,variance,target
1596,47,-1,1
1597,47,0,1
1598,47,0,1
1599,47,0,1
1600,48,1,1
1601,47,-1,1
1602,47,0,1
1603,48,1,1
1604,48,0,1
1605,47,-1,1
1606,47,0,1
1607,47,0,1
1608,47,0,1
1609,47,0,1
1610,47,0,1
1611,48,1,1
1612,47,-1,1
1613,47,0,1
1614,47,0,1
1615,47,0,1
1616,46,-1,1
1617,47,1,1
1618,46,-1,1
1619,47,1,1
1620,47,0,1
1621,47,0,1
1622,46,-1,1
1623,45,-1,1
1624,45,0,1
1625,46,1,1
1626,47,1,1
1627,47,0,1
1628,48,1,1
1629,48,0,1
1630,47,-1,1
1631,47,0,1
1632,46,-1,1
1633,47,1,1
1634,46,-1,1
1635,46,0,1
1636,47,1,1
1637,47,0,1
1638,46,-1,1
1639,47,1,1
1640,46,-1,1
1641,46,0,1
1642,47,1,1
1643,47,0,1
1644,48,1,1
1645,47,-1,1
1646,47,0,1
1647,47,0,1
1648,46,-1,1
1649,46,0,1
1650,47,1,1
1651,46,-1,1
1652,47,1,1
1653,48,1,1
1654,47,-1,1
1655,46,-1,1
1656,46,0,1
1657,46,0,1
1658,47,1,1
1659,47,0,1
1660,46,-1,1
1661,46,0,1
1662,47,1,1
1663,47,0,1
1664,48,1,1
1665,47,-1,1
1666,47,0,1
1667,47,0,1
1668,47,0,1
1669,46,-1,1
1670,47,1,1
1671,46,-1,1
1672,50,4,1
1673,48,-2,1
1674,47,-1,1
1675,46,-1,1
1676,46,0,1
1677,47,1,1
1678,47,0,1
1679,49,2,1
1680,48,-1,1
1681,46,-2,1
1682,46,0,1
1683,46,0,1
1684,47,1,1
1685,48,1,1
1686,47,-1,1
1687,46,-1,1
1688,47,1,1
1689,47,0,1
1690,47,0,1
1691,47,0,1
1692,48,1,1
1693,48,0,1
1694,47,-1,1
1695,46,-1,1
1696,46,0,1
1697,47,1,1
1698,46,-1,1
1699,46,0,1
1700,47,1,1
1701,47,0,1
1702,48,1,1
1703,47,-1,1
1704,46,-1,1
1705,45,-1,1
1706,46,1,1
1707,47,1,1
1708,46,-1,1
1709,45,-1,1
1710,45,0,1
1711,46,1,1
1712,44,-2,1
1713,45,1,1
1714,46,1,1
1715,46,0,1
1716,46,0,1
1717,45,-1,1
1718,46,1,1
1719,47,1,1
1720,46,-1,1
1721,46,0,1
1722,47,1,1
1723,45,-2,1
1724,45,0,1
1725,46,1,1
1726,45,-1,1
1727,45,0,1
1728,46,1,1
1729,48,2,1
1730,50,2,1
1731,62,12,1
1732,69,7,1
1733,69,0,1
1734,66,-3,1
1735,64,-2,1
1736,60,-4,1
1737,56,-4,1
1738,53,-3,1
1739,52,-1,1
1740,50,-2,1
1741,50,0,1
1742,48,-2,1
1743,46,-2,1
1744,45,-1,1
1745,45,0,1
1746,46,1,1
1747,44,-2,1
1748,43,-1,1
1749,44,1,1
1750,44,0,1
1751,45,1,1
1752,45,0,1
1753,44,-1,1
1754,43,-1,1
1755,43,0,1
1756,44,1,1
1757,45,1,1
1758,45,0,1
1759,44,-1,1
1760,43,-1,1
1761,44,1,1
1762,45,1,1
1763,46,1,1
1764,49,3,1
1765,66,17,1
1766,64,-2,1
1767,61,-3,1
1768,58,-3,1
1769,56,-2,1
1770,53,-3,1
1771,51,-2,1
1772,50,-1,1
1773,48,-2,1
1774,47,-1,1
1775,48,1,1
1776,47,-1,1
1777,46,-1,1
1778,45,-1,1
1779,46,1,1
1780,45,-1,1
1781,46,1,1
1782,46,0,1
1783,46,0,1
1784,50,4,1
1785,48,-2,1
1786,47,-1,1
1787,46,-1,1
1788,46,0,1
1789,45,-1,1
1790,46,1,1
1791,46,0,1
1792,45,-1,1
1793,44,-1,1
1794,43,-1,1
1795,44,1,1
1796,43,-1,1
1797,44,1,1
1798,45,1,1
1799,45,0,1
1800,46,1,1
1801,46,0,1
1802,46,0,1
1803,45,-1,1
1804,54,9,1
1805,59,5,1
1806,59,0,1
1807,59,0,1
1808,58,-1,1
1809,55,-3,1
1810,53,-2,1
1811,51,-2,1
1812,49,-2,1
1813,46,-3,1
1814,45,-1,1
1815,44,-1,1
1816,43,-1,1
1817,44,1,1
1818,44,0,1
1819,44,0,1
1820,44,0,1
1821,45,1,1
1822,44,-1,1
1823,43,-1,1
1824,43,0,1
1825,44,1,1
1826,44,0,1
1827,45,1,1
1828,45,0,1
1829,45,0,1
1830,46,1,1
1831,58,12,1
1832,58,0,1
1833,57,-1,1
1834,56,-1,1
1835,56,0,1
1836,53,-3,1
1837,51,-2,1
1838,49,-2,1
1839,47,-2,1
1840,45,-2,1
1841,44,-1,1
1842,45,1,1
1843,44,-1,1
1844,43,-1,1
1845,42,-1,1
1846,43,1,1
1847,44,1,1
1848,53,9,1
1849,51,-2,1
1850,49,-2,1
1851,47,-2,1
1852,46,-1,1
1853,45,-1,1
1854,44,-1,1
1855,44,0,1
1856,43,-1,1
1857,43,0,1
1858,42,-1,1
1859,43,1,1
1860,42,-1,1
1861,42,0,1
1862,42,0,1
1863,42,0,1
1864,43,1,1
1865,43,0,1
1866,43,0,1
1867,43,0,1
1868,42,-1,1
1869,42,0,1
1870,43,1,1
1871,51,8,1
1872,50,-1,1
1873,51,1,1
1874,52,1,1
1875,50,-2,1
1876,48,-2,1
1877,47,-1,1
1878,46,-1,1
1879,45,-1,1
1880,44,-1,1
1881,44,0,1
1882,44,0,1
1883,43,-1,1
1884,44,1,1
1885,44,0,1
1886,44,0,1
1887,43,-1,1
1888,42,-1,1
1889,42,0,1
1890,43,1,1
1891,44,1,1
1892,43,-1,1
1893,44,1,1
1894,45,1,1
1895,44,-1,1
1896,44,0,1
1897,44,0,1
1898,44,0,1
1899,44,0,1
1900,44,0,1
1901,45,1,1
1902,44,-1,1
1903,44,0,1
1904,44,0,1
1905,44,0,1
1906,45,1,1
1907,46,1,1
1908,53,7,1
1909,53,0,1
1910,61,8,1
1911,62,1,1
1912,60,-2,1
1913,58,-2,1
1914,56,-2,1
1915,53,-3,1
1916,51,-2,1
1917,50,-1,1
1918,48,-2,1
1919,47,-1,1
1920,46,-1,1
1921,45,-1,1
1922,46,1,1
1923,45,-1,1
1924,46,1,1
1925,45,-1,1
1926,44,-1,1
1927,45,1,1
1928,44,-1,1
1929,45,1,1
1930,44,-1,1
1931,43,-1,1
1932,44,1,1
1933,43,-1,1
1934,44,1,1
1935,43,-1,1
1936,43,0,1
1937,43,0,1
1938,44,1,1
1939,44,0,1
1940,43,-1,1
1941,42,-1,1
1942,43,1,1
1943,42,-1,1
1944,43,1,1
1945,43,0,1
1946,44,1,1
1947,43,-1,1
1948,44,1,1
1949,43,-1,1
1950,42,-1,1
1951,43,1,1
1952,42,-1,1
1953,43,1,1
1954,42,-1,1
1955,43,1,1
1956,42,-1,1
1957,43,1,1
1958,43,0,1
1959,44,1,1
1960,43,-1,1
1961,43,0,1
1962,43,0,1
1963,43,0,1
1964,42,-1,1
1965,43,1,1
1966,43,0,1
1967,44,1,1
1968,45,1,1
1969,44,-1,1
1970,44,0,1
1971,43,-1,1
1972,44,1,1
1973,44,0,1
1974,44,0,1
1975,44,0,1
1976,43,-1,1
1977,43,0,1
1978,43,0,1
1979,44,1,1
1980,43,-1,1
1981,43,0,1
1982,44,1,1
1983,44,0,1
1984,43,-1,1
1985,43,0,1
1986,54,11,1
1987,56,2,1
1988,54,-2,1
1989,52,-2,1
1990,51,-1,1
1991,49,-2,1
1992,48,-1,1
1993,47,-1,1
1994,46,-1,1
1995,48,2,1
1996,49,1,1
1997,55,6,1
1998,60,5,1
1999,58,-2,1
2000,56,-2,1
2001,54,-2,1
2002,52,-2,1
2003,49,-3,1
2004,48,-1,1
2005,47,-1,1
2006,46,-1,1
2007,45,-1,1
2008,44,-1,1
2009,43,-1,1
2010,43,0,1
2011,43,0,1
2012,47,4,1
2013,54,7,1
2014,56,2,1
2015,57,1,1
2016,57,0,1
2017,70,13,1
2018,69,-1,1
2019,68,-1,1
2020,65,-3,1
2021,62,-3,1
2022,59,-3,1
2023,55,-4,1
2024,52,-3,1
2025,50,-2,1
2026,48,-2,1
2027,47,-1,1
2028,46,-1,1
2029,45,-1,1
2030,44,-1,1
2031,43,-1,1
2032,43,0,1
2033,44,1,1
2034,60,16,1
2035,58,-2,1
2036,57,-1,1
2037,55,-2,1
2038,53,-2,1
2039,50,-3,1
2040,48,-2,1
2041,47,-1,1
2042,46,-1,1
2043,45,-1,1
2044,45,0,1
2045,46,1,1
2046,46,0,1
2047,45,-1,1
2048,46,1,1
2049,46,0,1
2050,47,1,1
2051,48,1,1
2052,49,1,1
2053,52,3,1
2054,51,-1,1
2055,50,-1,1
2056,49,-1,1
2057,49,0,1
2058,50,1,1
2059,49,-1,1
2060,48,-1,1
2061,47,-1,1
2062,46,-1,1
2063,46,0,1
2064,47,1,1
2065,49,2,1
2066,52,3,1
2067,53,1,1
2068,53,0,1
2069,52,-1,1
2070,51,-1,1
2071,50,-1,1
2072,49,-1,1
2073,48,-1,1
2074,49,1,1
2075,49,0,1
2076,49,0,1
2077,50,1,1
2078,51,1,1
2079,50,-1,1
2080,52,2,1
2081,54,2,1
2082,57,3,1
2083,58,1,1
2084,56,-2,1
2085,55,-1,1
2086,53,-2,1
2087,52,-1,1
2088,51,-1,1
2089,50,-1,1
2090,49,-1,1
2091,50,1,1
2092,52,2,1
2093,53,1,1
2094,54,1,1
2095,55,1,1
2096,57,2,1
2097,69,12,1
2098,65,-4,1
2099,60,-5,1
2100,59,-1,1
2101,56,-3,1
2102,54,-2,1
2103,51,-3,1
2104,49,-2,1
2105,48,-1,1
2106,46,-2,1
2107,46,0,1
2108,47,1,1
2109,46,-1,1
2110,47,1,1
2111,48,1,1
2112,48,0,1
2113,49,1,1
2114,48,-1,1
2115,48,0,1
2116,47,-1,1
2117,48,1,1
2118,51,3,1
2119,50,-1,1
2120,49,-1,1
2121,48,-1,1
2122,48,0,1
2123,47,-1,1
2124,48,1,1
2125,47,-1,1
2126,48,1,1
2127,47,-1,1
2128,48,1,1
2129,50,2,1
2130,50,0,1
2131,51,1,1
2132,50,-1,1
2133,49,-1,1
2134,48,-1,1
2135,48,0,1
2136,48,0,1
2137,48,0,1
2138,48,0,1
2139,63,15,1
2140,62,-1,1
2141,59,-3,1
2142,57,-2,1
2143,56,-1,1
2144,54,-2,1
2145,53,-1,1
2146,51,-2,1
2147,50,-1,1
2148,49,-1,1
2149,48,-1,1
2150,47,-1,1
2151,47,0,1
2152,47,0,1
2153,48,1,1
2154,47,-1,1
2155,47,0,1
2156,45,-2,1
2157,46,1,1
2158,49,3,1
2159,51,2,1
2160,57,6,1
2161,56,-1,1
2162,54,-2,1
2163,52,-2,1
2164,51,-1,1
2165,49,-2,1
2166,47,-2,1
2167,46,-1,1
2168,46,0,1
2169,46,0,1
2170,47,1,1
2171,48,1,1
2172,51,3,1
2173,50,-1,1
2174,48,-2,1
2175,47,-1,1
2176,46,-1,1
2177,46,0,1
2178,46,0,1
2179,48,2,1
2180,47,-1,1
2181,47,0,1
2182,45,-2,1
2183,44,-1,1
2184,43,-1,1
2185,43,0,1
2186,44,1,1
2187,45,1,1
2188,46,1,1
2189,45,-1,1
2190,44,-1,1
2191,45,1,1
2192,44,-1,1
2193,44,0,1
2194,55,11,1
2195,55,0,1
2196,54,-1,1
2197,52,-2,1
2198,51,-1,1
2199,50,-1,1
2200,49,-1,1
2201,48,-1,1
2202,47,-1,1
2203,47,0,1
2204,46,-1,1
2205,47,1,1
2206,47,0,1
2207,47,0,1
2208,46,-1,1
2209,45,-1,1
2210,44,-1,1
2211,45,1,1
2212,45,0,1
2213,49,4,1
2214,50,1,1
2215,50,0,1
2216,49,-1,1
2217,49,0,1
2218,50,1,1
2219,50,0,1
2220,51,1,1
2221,55,4,1
2222,54,-1,1
2223,53,-1,1
2224,52,-1,1
2225,51,-1,1
2226,49,-2,1
2227,48,-1,1
2228,50,2,1
2229,51,1,1
2230,50,-1,1
2231,49,-1,1
2232,49,0,1
2233,48,-1,1
2234,47,-1,1
2235,46,-1,1
2236,46,0,1
2237,47,1,1
2238,48,1,1
2239,47,-1,1
2240,46,-1,1
2241,47,1,1
2242,46,-1,1
2243,45,-1,1
2244,45,0,1
2245,46,1,1
2246,47,1,1
2247,46,-1,1
2248,47,1,1
2249,46,-1,1
2250,46,0,1
2251,45,-1,1
2252,44,-1,1
2253,44,0,1
2254,45,1,1
2255,45,0,1
2256,46,1,1
2257,45,-1,1
2258,45,0,1
2259,45,0,1
2260,46,1,1
2261,45,-1,1
2262,44,-1,1
2263,44,0,1
2264,45,1,1
2265,46,1,1
2266,47,1,1
2267,47,0,1
2268,46,-1,1
2269,45,-1,1
2270,44,-1,1
2271,43,-1,1
2272,45,2,1
2273,43,-2,1
2274,44,1,1
2275,44,0,1
2276,45,1,1
2277,46,1,1
2278,46,0,1
2279,47,1,1
2280,46,-1,1
2281,45,-1,1
2282,46,1,1
2283,47,1,1
2284,54,7,1
2285,54,0,1
2286,52,-2,1
2287,50,-2,1
2288,49,-1,1
2289,47,-2,1
2290,45,-2,1
2291,44,-1,1
2292,43,-1,1
2293,44,1,1
2294,45,1,1
2295,45,0,1
2296,45,0,1
2297,44,-1,1
2298,43,-1,1
2299,43,0,1
2300,44,1,1
2301,45,1,1
2302,47,2,1
2303,48,1,1
2304,48,0,1
2305,49,1,1
2306,50,1,1
2307,49,-1,1
2308,48,-1,1
2309,49,1,1
2310,48,-1,1
2311,46,-2,1
2312,47,1,1
2313,48,1,1
2314,47,-1,1
2315,46,-1,1
2316,47,1,1
2317,47,0,1
2318,63,16,1
2319,59,-4,1
2320,58,-1,1
2321,56,-2,1
2322,53,-3,1
2323,51,-2,1
2324,48,-3,1
2325,48,0,1
2326,47,-1,1
2327,47,0,1
2328,46,-1,1
2329,45,-1,1
2330,46,1,1
2331,47,1,1
2332,46,-1,1
2333,46,0,1
2334,46,0,1
2335,47,1,1
2336,46,-1,1
2337,47,1,1
2338,46,-1,1
2339,46,0,1
2340,46,0,1
2341,46,0,1
2342,46,0,1
2343,46,0,1
2344,47,1,1
2345,47,0,1
2346,47,0,1
2347,59,12,1
2348,58,-1,1
2349,57,-1,1
2350,55,-2,1
2351,51,-4,1
2352,49,-2,1
2353,47,-2,1
2354,46,-1,1
2355,45,-1,1
2356,44,-1,1
2357,45,1,1
2358,45,0,1
2359,44,-1,1
2360,43,-1,1
2361,42,-1,1
2362,43,1,1
2363,43,0,1
2364,43,0,1
2365,42,-1,1
2366,43,1,1
2367,44,1,1
2368,44,0,1
2369,43,-1,1
2370,43,0,1
2371,44,1,1
2372,44,0,1
2373,43,-1,1
2374,44,1,1
2375,45,1,1
2376,44,-1,1
2377,43,-1,1
2378,44,1,1
2379,45,1,1
2380,44,-1,1
2381,45,1,1
2382,45,0,1
2383,45,0,1
2384,44,-1,1
2385,43,-1,1
2386,43,0,1
2387,42,-1,1
2388,43,1,1
2389,43,0,1
2390,42,-1,1
2391,42,0,1
2392,43,1,1
2393,43,0,1
2394,44,1,1
2395,44,0,1
2396,45,1,1
2397,44,-1,1
2398,43,-1,1
2399,42,-1,1
2400,42,0,1
2401,43,1,1
2402,44,1,1
2403,45,1,1
2404,45,0,1
2405,45,0,1
2406,44,-1,1
2407,45,1,1
2408,44,-1,1
2409,44,0,1
2410,44,0,1
2411,44,0,1
2412,45,1,1
2413,45,0,1
2414,44,-1,1
2415,43,-1,1
2416,44,1,1
2417,44,0,1
2418,43,-1,1
2419,44,1,1
2420,44,0,1
2421,45,1,1
2422,45,0,1
2423,44,-1,1
2424,45,1,1
2425,44,-1,1
2426,44,0,1
2427,43,-1,1
2428,44,1,1
2429,45,1,1
2430,44,-1,1
2431,45,1,1
2432,45,0,1
2433,44,-1,1
2434,44,0,1
2435,43,-1,1
2436,43,0,1
2437,42,-1,1
2438,43,1,1
2439,44,1,1
2440,45,1,1
2441,46,1,1
2442,45,-1,1
2443,44,-1,1
2444,43,-1,1
2445,44,1,1
2446,45,1,1
2447,45,0,1
2448,45,0,1
2449,44,-1,1
2450,45,1,1
2451,46,1,1
2452,45,-1,1
2453,45,0,1
2454,44,-1,1
2455,44,0,1
2456,43,-1,1
2457,44,1,1
2458,45,1,1
2459,46,1,1
2460,45,-1,1
2461,44,-1,1
2462,43,-1,1
2463,44,1,1
2464,45,1,1
2465,46,1,1
2466,45,-1,1
2467,45,0,1
2468,45,0,1
2469,44,-1,1
2470,45,1,1
2471,44,-1,1
2472,44,0,1
2473,45,1,1
2474,45,0,1
2475,44,-1,1
2476,45,1,1
2477,44,-1,1
2478,44,0,1
2479,44,0,1
2480,45,1,1
2481,44,-1,1
2482,45,1,1
2483,45,0,1
2484,44,-1,1
2485,45,1,1
2486,46,1,1
2487,45,-1,1
2488,44,-1,1
2489,43,-1,1
2490,44,1,1
2491,44,0,1
2492,44,0,1
2493,45,1,1
2494,44,-1,1
2495,43,-1,1
2496,44,1,1
2497,44,0,1
2498,45,1,1
2499,44,-1,1
2500,43,-1,1
2501,43,0,1
2502,44,1,1
2503,45,1,1
2504,45,0,1
2505,44,-1,1
2506,43,-1,1
2507,43,0,1
2508,44,1,1
2509,45,1,1
2510,45,0,1
2511,44,-1,1
2512,44,0,1
2513,45,1,1
2514,45,0,1
2515,45,0,1
2516,44,-1,1
2517,43,-1,1
2518,44,1,1
2519,43,-1,1
2520,42,-1,1
2521,43,1,1
2522,44,1,1
2523,45,1,1
2524,45,0,1
2525,44,-1,1
2526,45,1,1
2527,45,0,1
2528,45,0,1
2529,44,-1,1
2530,44,0,1
2531,44,0,1
2532,45,1,1
2533,45,0,1
2534,44,-1,1
2535,44,0,1
2536,43,-1,1
2537,44,1,1
2538,45,1,1
2539,44,-1,1
2540,45,1,1
2541,44,-1,1
2542,45,1,1
2543,44,-1,1
2544,45,1,1
2545,45,0,1
2546,44,-1,1
2547,45,1,1
2548,44,-1,1
2549,43,-1,1
2550,44,1,1
2551,45,1,1
2552,45,0,1
2553,45,0,1
2554,44,-1,1
2555,44,0,1
2556,45,1,1
2557,44,-1,1
2558,44,0,1
2559,43,-1,1
2560,44,1,1
2561,45,1,1
2562,45,0,1
2563,45,0,1
2564,45,0,1
2565,44,-1,1
2566,45,1,1
2567,46,1,1
2568,46,0,1
2569,45,-1,1
2570,46,1,1
2571,45,-1,1
2572,44,-1,1
2573,45,1,1
2574,46,1,1
2575,45,-1,1
2576,46,1,1
2577,46,0,1
2578,45,-1,1
2579,44,-1,1
2580,43,-1,1
2581,44,1,1
2582,45,1,1
2583,46,1,1
2584,47,1,1
2585,46,-1,1
2586,46,0,1
2587,45,-1,1
2588,45,0,1
2589,46,1,1
2590,45,-1,1
2591,44,-1,1
2592,43,-1,1
2593,43,0,1
2594,44,1,1
2595,45,1,1
2596,44,-1,1
2597,56,12,1
2598,68,12,1
2599,67,-1,1
2600,65,-2,1
2601,64,-1,1
2602,61,-3,1
2603,58,-3,1
2604,55,-3,1
2605,52,-3,1
2606,50,-2,1
2607,48,-2,1
2608,47,-1,1
2609,47,0,1
2610,45,-2,1
2611,45,0,1
2612,46,1,1
2613,45,-1,1
2614,45,0,1
2615,44,-1,1
2616,44,0,1
2617,45,1,1
2618,44,-1,1
2619,43,-1,1
2620,44,1,1
2621,45,1,1
2622,46,1,1
2623,47,1,1
2624,48,1,1
2625,48,0,1
2626,48,0,1
2627,49,1,1
2628,49,0,1
2629,49,0,1
2630,49,0,1
2631,47,-2,1
2632,48,1,1
2633,47,-1,1
2634,47,0,1
2635,48,1,1
2636,47,-1,1
2637,48,1,1
2638,49,1,1
2639,48,-1,1
2640,49,1,1
2641,48,-1,1
2642,49,1,1
2643,51,2,1
2644,50,-1,1
2645,49,-1,1
2646,48,-1,1
2647,48,0,1
2648,48,0,1
2649,48,0,1
2650,48,0,1
2651,49,1,1
2652,48,-1,1
2653,48,0,1
2654,48,0,1
2655,46,-2,1
2656,45,-1,1
2657,44,-1,1
2658,45,1,1
2659,45,0,1
2660,44,-1,1
2661,45,1,1
2662,46,1,1
2663,47,1,1
2664,47,0,1
2665,45,-2,1
2666,46,1,1
2667,47,1,1
2668,47,0,1
2669,48,1,1
2670,47,-1,1
2671,48,1,1
2672,48,0,1
2673,48,0,1
2674,49,1,1
2675,48,-1,1
2676,47,-1,1
2677,48,1,1
2678,48,0,1
2679,49,1,1
2680,50,1,1
2681,49,-1,1
2682,48,-1,1
2683,47,-1,1
2684,48,1,1
2685,46,-2,1
2686,46,0,1
2687,47,1,1
2688,47,0,1
2689,46,-1,1
2690,46,0,1
2691,47,1,1
2692,48,1,1
2693,53,5,1
2694,52,-1,1
2695,53,1,1
2696,53,0,1
2697,52,-1,1
2698,52,0,1
2699,52,0,1
2700,70,18,1
2701,72,2,1
2702,71,-1,1
2703,69,-2,1
2704,66,-3,1
2705,63,-3,1
2706,60,-3,1
2707,57,-3,1
2708,54,-3,1
2709,53,-1,1
2710,52,-1,1
2711,52,0,1
2712,52,0,1
2713,52,0,1
2714,52,0,1
2715,51,-1,1
2716,48,-3,1
2717,46,-2,1
2718,45,-1,1
2719,45,0,1
2720,45,0,1
2721,44,-1,1
2722,44,0,1
2723,43,-1,1
2724,44,1,1
2725,45,1,1
2726,45,0,1
2727,45,0,1
2728,44,-1,1
2729,45,1,1
2730,46,1,1
2731,46,0,1
2732,46,0,1
2733,47,1,1
2734,47,0,1
2735,47,0,1
2736,47,0,1
2737,47,0,1
2738,46,-1,1
2739,46,0,1
2740,46,0,1
2741,45,-1,1
2742,46,1,1
2743,47,1,1
2744,47,0,1
2745,47,0,1
2746,47,0,1
2747,47,0,1
2748,48,1,1
2749,48,0,1
2750,48,0,1
2751,47,-1,1
2752,46,-1,1
2753,45,-1,1
2754,45,0,1
2755,46,1,1
2756,47,1,1
2757,47,0,1
2758,47,0,1
2759,49,2,1
2760,48,-1,1
2761,46,-2,1
2762,47,1,1
2763,48,1,1
2764,48,0,1
2765,47,-1,1
2766,46,-1,1
2767,46,0,1
2768,47,1,1
2769,47,0,1
2770,46,-1,1
2771,46,0,1
2772,46,0,1
2773,47,1,1
2774,47,0,1
2775,47,0,1
2776,47,0,1
2777,45,-2,1
2778,45,0,1
2779,45,0,1
2780,45,0,1
2781,45,0,1
2782,44,-1,1
2783,44,0,1
2784,45,1,1
2785,44,-1,1
2786,43,-1,1
2787,44,1,1
2788,44,0,1
2789,44,0,1
2790,44,0,1
2791,44,0,1
2792,45,1,1
2793,46,1,1
2794,45,-1,1
2795,46,1,1
2796,46,0,1
2797,46,0,1
2798,47,1,1
2799,48,1,1
2800,47,-1,1
2801,46,-1,1
2802,45,-1,1
2803,45,0,1
2804,46,1,1
2805,45,-1,1
2806,44,-1,1
2807,45,1,1
2808,51,6,1
2809,50,-1,1
2810,48,-2,1
2811,47,-1,1
2812,46,-1,1
2813,46,0,1
2814,46,0,1
2815,46,0,1
2816,47,1,1
2817,47,0,1
2818,46,-1,1
2819,45,-1,1
2820,45,0,1
2821,45,0,1
2822,44,-1,1
2823,45,1,1
2824,46,1,1
2825,45,-1,1
2826,50,5,1
2827,49,-1,1
2828,48,-1,1
2829,47,-1,1
2830,47,0,1
2831,46,-1,1
2832,47,1,1
2833,46,-1,1
2834,45,-1,1
2835,45,0,1
2836,46,1,1
2837,63,17,1
2838,62,-1,1
2839,59,-3,1
2840,56,-3,1
2841,54,-2,1
2842,52,-2,1
2843,50,-2,1
2844,49,-1,1
2845,47,-2,1
2846,47,0,1
2847,49,2,1
2848,48,-1,1
2849,47,-1,1
2850,46,-1,1
2851,46,0,1
2852,45,-1,1
2853,46,1,1
2854,46,0,1
2855,47,1,1
2856,48,1,1
2857,47,-1,1
2858,48,1,1
2859,49,1,1
2860,55,6,1
2861,52,-3,1
2862,51,-1,1
2863,50,-1,1
2864,49,-1,1
2865,48,-1,1
2866,46,-2,1
2867,46,0,1
2868,45,-1,1
2869,45,0,1
2870,46,1,1
2871,47,1,1
2872,48,1,1
2873,49,1,1
2874,48,-1,1
2875,49,1,1
2876,48,-1,1
2877,48,0,1
2878,49,1,1
2879,48,-1,1
2880,47,-1,1
2881,52,5,1
2882,55,3,1
2883,54,-1,1
2884,55,1,1
2885,56,1,1
2886,55,-1,1
2887,54,-1,1
2888,55,1,1
2889,54,-1,1
2890,53,-1,1
2891,52,-1,1
2892,52,0,1
2893,53,1,1
2894,55,2,1
2895,54,-1,1
2896,53,-1,1
2897,54,1,1
2898,53,-1,1
2899,52,-1,1
2900,52,0,1
2901,53,1,1
2902,53,0,1
2903,57,4,1
2904,56,-1,1
2905,55,-1,1
2906,54,-1,1
2907,51,-3,1
2908,49,-2,1
2909,48,-1,1
2910,47,-1,1
2911,47,0,1
2912,48,1,1
2913,47,-1,1
2914,47,0,1
2915,48,1,1
2916,50,2,1
2917,53,3,1
2918,54,1,1
2919,52,-2,1
2920,51,-1,1
2921,52,1,1
2922,51,-1,1
2923,50,-1,1
2924,49,-1,1
2925,48,-1,1
2926,49,1,1
2927,49,0,1
2928,49,0,1
2929,48,-1,1
2930,47,-1,1
2931,46,-1,1
2932,47,1,1
2933,52,5,1
2934,53,1,1
2935,52,-1,1
2936,51,-1,1
2937,50,-1,1
2938,49,-1,1
2939,51,2,1
2940,52,1,1
2941,51,-1,1
2942,51,0,1
2943,50,-1,1
2944,49,-1,1
2945,48,-1,1
2946,47,-1,1
2947,47,0,1
2948,47,0,1
2949,50,3,1
2950,49,-1,1
2951,52,3,1
2952,55,3,1
2953,60,5,1
2954,60,0,1
2955,58,-2,1
2956,57,-1,1
2957,55,-2,1
2958,53,-2,1
2959,51,-2,1
2960,50,-1,1
2961,48,-2,1
2962,47,-1,1
2963,45,-2,1
2964,46,1,1
2965,47,1,1
2966,47,0,1
2967,45,-2,1
2968,45,0,1
2969,45,0,1
2970,47,2,1
2971,48,1,1
2972,49,1,1
2973,48,-1,1
2974,47,-1,1
2975,46,-1,1
2976,45,-1,1
2977,46,1,1
2978,45,-1,1
2979,46,1,1
2980,47,1,1
2981,47,0,1
2982,46,-1,1
2983,47,1,1
2984,46,-1,1
2985,46,0,1
2986,45,-1,1
2987,44,-1,1
2988,44,0,1
2989,43,-1,1
2990,44,1,1
2991,46,2,1
2992,46,0,1
2993,47,1,1
2994,47,0,1
2995,48,1,1
2996,62,14,1
2997,62,0,1
2998,60,-2,1
2999,58,-2,1
3000,55,-3,1
3001,53,-2,1
3002,51,-2,1
3003,50,-1,1
3004,48,-2,1
3005,47,-1,1
3006,46,-1,1
3007,46,0,1
3008,46,0,1
3009,46,0,1
3010,45,-1,1
3011,46,1,1
3012,47,1,1
3013,46,-1,1
3014,45,-1,1
3015,45,0,1
3016,45,0,1
3017,46,1,1
3018,45,-1,1
3019,46,1,1
3020,46,0,1
3021,47,1,1
3022,51,4,1
3023,54,3,1
3024,53,-1,1
3025,52,-1,1
3026,51,-1,1
3027,49,-2,1
3028,48,-1,1
3029,47,-1,1
3030,46,-1,1
3031,47,1,1
3032,46,-1,1
3033,45,-1,1
3034,45,0,1
3035,46,1,1
3036,46,0,1
3037,45,-1,1
3038,46,1,1
3039,47,1,1
3040,46,-1,1
3041,47,1,1
3042,47,0,1
3043,48,1,1
3044,49,1,1
3045,51,2,1
3046,51,0,1
3047,49,-2,1
3048,49,0,1
3049,48,-1,1
3050,47,-1,1
3051,48,1,1
3052,49,1,1
3053,50,1,1
3054,50,0,1
3055,49,-1,1
3056,48,-1,1
3057,47,-1,1
3058,46,-1,1
3059,45,-1,1
3060,46,1,1
3061,46,0,1
3062,47,1,1
3063,47,0,1
3064,47,0,1
3065,47,0,1
3066,46,-1,1
3067,47,1,1
3068,46,-1,1
3069,47,1,1
3070,47,0,1
3071,46,-1,1
3072,46,0,1
3073,62,16,1
3074,58,-4,1
3075,57,-1,1
3076,56,-1,1
3077,54,-2,1
